id,clee,nom_estab,raz_soc,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,numero_ext,numero_int,nomb_asent,cod_postal,cve_ent,entidad,cve_mun,municipio,telefono,correoelec,sitio_web,latitud,longitud,fecha_alta,rfc,representante_legal,cargo_representante,correo_directo,telefono_directo
6910,0246620006910,ENERGIA CENTRAL,ENERGIA CENTRAL S.C.,4662,Comercio al por mayor de artículos de ferretería y herramientas,31 a 50 personas,Circuito,5 de Mayo,1378,,San Jerónimo,02804,02,Baja California,017,Tijuana,7353997442,contacto@energiacentral97.com.mx,https://www.energiacentral97.com.mx,21.823881,-97.231823,2024-01-15,ENC060310YUL,Rodrigo Dominguez,Socio Fundador,rdominguez@energiacentral97.com.mx,+527366178248
6911,2148410006911,CONSULTORES LATINOAMERICANA,CONSULTORES LATINOAMERICANA S.A.S.,4841,Transporte de carga general y logística multimodal,101 a 250 personas,Calle,Insurgentes Sur,2659,,Jardines del Bosque,21280,21,Puebla,017,Puebla,4856348297,contacto@consultoreslatinoa.com,https://www.consultoreslatinoa.com,22.748102,-102.452635,2024-01-15,COL950314IMH,Jorge Mendoza,Director de Operaciones,jmendoza@consultoreslatinoa.com,+524857933398
6912,1532540006912,PLASTICOS AVANZADA,PLASTICOS AVANZADA S. DE R.L. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,6 a 10 personas,Av.,Reforma,1110,,San Rafael,15275,15,Estado de México,011,Ecatepec,4728367611,contacto@plasticosavanzada1.com.mx,https://www.plasticosavanzada1.com.mx,23.303333,-103.350888,2024-01-15,PLA040613LYA,Hector Ruiz,Director de Operaciones,hruiz@plasticosavanzada1.com.mx,+524762480964
6913,1133230006913,CORPORATIVO EMPRESARIAL,CORPORATIVO EMPRESARIAL S. DE R.L. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Carretera,5 de Mayo,1707,Piso 1,Centro,11192,11,Guanajuato,013,Salamanca,4040682417,contacto@corporativoempresa.com,https://www.corporativoempresa.com,16.065437,-102.92573,2024-01-15,COE160902J6Q,Carlos Salinas,Director de Operaciones,csalinas@corporativoempresa.com,+524054351988
6914,0148410006914,DESARROLLOS DEL BAJIO,DESARROLLOS DEL BAJIO S.C.,4841,Transporte de carga general y logística multimodal,11 a 30 personas,Circuito,Constitución,2594,,Parque Industrial Benito Juárez,01719,01,Aguascalientes,017,Calvillo,9720131066,contacto@desarrollosdelbaji.com.mx,https://www.desarrollosdelbaji.com.mx,16.578415,-100.55537,2024-01-15,DED060516N54,Guillermo Alarcón,Director de Operaciones,galarcón@desarrollosdelbaji.com.mx,+529725747126
6915,2832510006915,CORPORATIVO NACIONAL,CORPORATIVO NACIONAL S.A.B. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,6 a 10 personas,Calle,Cuauhtémoc,3261,,Centro,28895,28,Tamaulipas,002,Tampico,4713450048,contacto@corporativonaciona.com,https://www.corporativonaciona.com,19.462885,-104.309867,2024-01-15,CON210306PY8,Andrea Martínez,Director General,amartínez@corporativonaciona.com,+524763913867
6916,1946620006916,AUTOMOTRIZ INDUSTRIAL,AUTOMOTRIZ INDUSTRIAL S.A.B. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,11 a 30 personas,Av.,Manuel Ávila Camacho,153,,Del Valle,19155,19,Nuevo León,007,San Pedro Garza García,8169305643,contacto@automotrizindustri.mx,https://www.automotrizindustri.mx,23.650246,-104.882275,2024-01-15,AUI020921GNC,Sofia Ruiz,Directora de Recursos Humanos,sruiz@automotrizindustri.mx,+528189509378
6917,0148410006917,IMPORTADORA AVANZADA,IMPORTADORA AVANZADA S.A.S.,4841,Transporte de carga general y logística multimodal,101 a 250 personas,Boulevard,Universidad,2662,,Del Valle,01485,01,Aguascalientes,012,Aguascalientes,9747916638,contacto@importadoraavanzad.com.mx,https://www.importadoraavanzad.com.mx,24.372793,-103.671197,2024-01-15,IMA170403HXB,Alejandro Morales,Socio Fundador,amorales@importadoraavanzad.com.mx,+529729541550
6918,2232510006918,CONSTRUCCIONES ESPECIALIZADA,CONSTRUCCIONES ESPECIALIZADA S.A.P.I. DE C.V.,3251,Fabricación de productos químicos básicos y resinas sintéticas,31 a 50 personas,Carretera,Reforma,818,,Industrial Vallejo,22132,22,Querétaro,007,Corregidora,6116569332,contacto@construccionesespe.mx,https://www.construccionesespe.mx,23.560794,-99.326212,2024-01-15,COE990406Q62,Adriana Salinas,Director Comercial,asalinas@construccionesespe.mx,+526130620835
6919,0832540006919,EMPAQUES ESTRATEGICA,EMPAQUES ESTRATEGICA S.A.S.,3254,Fabricación de productos farmacéuticos y medicamentos,101 a 250 personas,Carretera,Revolución,3908,Piso 6,Parque Industrial CIVAC,08583,08,Chihuahua,009,Chihuahua,7172175536,contacto@empaquesestrategic.com.mx,https://www.empaquesestrategic.com.mx,16.874132,-95.873202,2024-01-15,EME0906280U7,Patricia Mendoza,Director General,pmendoza@empaquesestrategic.com.mx,+527113326041
6920,2233630006920,AUTOMOTRIZ GLOBAL 95,AUTOMOTRIZ GLOBAL 95 S.A.S.,3363,Fabricación de equipo de transporte y autopartes,11 a 30 personas,Carretera,Constitución,2318,,Zona Industrial,22636,22,Querétaro,004,El Marqués,8576784833,contacto@automotrizglobal.com.mx,https://www.automotrizglobal.com.mx,15.623598,-97.52651,2024-01-15,AUG050413PEC,Gabriel Garza,Director General,ggarza@automotrizglobal.com.mx,+528528139399
6921,1933630006921,MANUFACTURA DE OCCIDENTE,MANUFACTURA DE OCCIDENTE S.A.B. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,51 a 100 personas,Paseo,Benito Juárez,852,,Parque Industrial,19981,19,Nuevo León,013,San Pedro Garza García,8172406688,contacto@manufacturadeoccid.com.mx,https://www.manufacturadeoccid.com.mx,15.482933,-97.250589,2024-01-15,MAD050924ZLJ,Patricia Valenzuela,Director de Operaciones,pvalenzuela@manufacturadeoccid.com.mx,+528163856282
6922,2654150006922,TRANSFORMADORA DEL PACIFICO 61,TRANSFORMADORA DEL PACIFICO 61 S.A.S.,5415,Desarrollo de software y servicios de tecnología de información,251 y más personas,Calle,Cuauhtémoc,1145,,Santa Fe,26514,26,Sonora,002,Ciudad Obregón,4987156978,contacto@transformadoradelp.com,https://www.transformadoradelp.com,21.155953,-97.828037,2024-01-15,TRD110505OSD,Roberto Dominguez,Directora de Recursos Humanos,rdominguez@transformadoradelp.com,+524956525954
6923,0554160006923,PROVEEDORA LATINOAMERICANA,PROVEEDORA LATINOAMERICANA S. DE R.L. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,251 y más personas,Calzada,Cuauhtémoc,3724,,Polanco,05388,05,Coahuila,015,Monclova,6956538467,contacto@proveedoralatinoam.com,https://www.proveedoralatinoam.com,18.59456,-103.246904,2024-01-15,PRL021122UDQ,Luis Morales,Director Comercial,lmorales@proveedoralatinoam.com,+526991500271
6924,2856160006924,MANUFACTURA DE OCCIDENTE,MANUFACTURA DE OCCIDENTE S.A.P.I. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",101 a 250 personas,Boulevard,Cuauhtémoc,4468,,Polanco,28147,28,Tamaulipas,008,Nuevo Laredo,6410309724,contacto@manufacturadeoccid.mx,https://www.manufacturadeoccid.mx,17.881132,-102.136446,2024-01-15,MAD171016QRK,Roberto Vega,Socio Fundador,rvega@manufacturadeoccid.mx,+526460009327
6925,2433630006925,CORPORATIVO GLOBAL,CORPORATIVO GLOBAL S.A.P.I. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,251 y más personas,Calzada,Benito Juárez,1559,,Zona Industrial,24439,24,San Luis Potosí,019,Soledad de Graciano Sánchez,6890225771,contacto@corporativoglobal7.com,https://www.corporativoglobal7.com,17.285758,-104.344614,2024-01-15,COG041123H3O,Rodrigo Martínez,Director General,rmartínez@corporativoglobal7.com,+526838895121
6926,1533630006926,ALIMENTOS Y BEBIDAS DEL CENTRO 31,ALIMENTOS Y BEBIDAS DEL CENTRO 31 S.A.P.I. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,101 a 250 personas,Paseo,Cuauhtémoc,1276,,Parque Industrial FINSA,15244,15,Estado de México,003,Tlalnepantla,7486451879,contacto@alimentosybebidasd.com.mx,https://www.alimentosybebidasd.com.mx,16.054878,-101.789072,2024-01-15,ALD110321WBO,Alejandro Salinas,Director de Operaciones,asalinas@alimentosybebidasd.com.mx,+527452497050
6927,0848410006927,INDUSTRIAS CENTRAL,INDUSTRIAS CENTRAL S.A. DE C.V.,4841,Transporte de carga general y logística multimodal,11 a 30 personas,Calle,Reforma,3774,,Parque Industrial,08316,08,Chihuahua,020,Ciudad Juárez,8078932192,contacto@industriascentral.com,https://www.industriascentral.com,16.506064,-100.15127,2024-01-15,INC16101535N,Sofia Morales,Directora de Recursos Humanos,smorales@industriascentral.com,+528054734180
6928,2646620006928,INDUSTRIAS MODERNA,INDUSTRIAS MODERNA S.A.P.I. DE C.V.,4662,Comercio al por mayor de artículos de ferretería y herramientas,6 a 10 personas,Carretera,Revolución,1761,,Centro,26890,26,Sonora,004,Nogales,8312578038,contacto@industriasmoderna.mx,https://www.industriasmoderna.mx,24.646265,-102.070614,2024-01-15,INM171221226,Claudia Villaseñor,Director General,cvillaseñor@industriasmoderna.mx,+528330447801
6929,2623820006929,CONSULTORES GLOBAL,CONSULTORES GLOBAL S.C.,2382,Instalaciones eléctricas y electromecánicas en construcciones,251 y más personas,Circuito,Industria Militar,2812,Piso 11,Parque Industrial FINSA,26308,26,Sonora,018,Nogales,7974519539,contacto@consultoresglobal.com,https://www.consultoresglobal.com,22.343375,-102.078673,2024-01-15,COG1207244E4,Hector Ruiz,Directora de Recursos Humanos,hruiz@consultoresglobal.com,+527950459372
6930,0833230006930,GRUPO INDUSTRIAL GLOBAL 84,GRUPO INDUSTRIAL GLOBAL 84 S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,11 a 30 personas,Calzada,Benito Juárez,2000,,Parque Industrial Benito Juárez,08296,08,Chihuahua,012,Ciudad Juárez,7682205072,contacto@grupoindustrialglo.mx,https://www.grupoindustrialglo.mx,16.639073,-101.669481,2024-01-15,GRG130906TA7,Daniel Castro,Director de Finanzas,dcastro@grupoindustrialglo.mx,+527688932772
6931,0856160006931,QUIMICA MODERNA,QUIMICA MODERNA S.A.P.I. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",11 a 30 personas,Carretera,Benito Juárez,1731,,Zona Industrial,08452,08,Chihuahua,001,Cuauhtémoc,7886887245,contacto@quimicamoderna.mx,https://www.quimicamoderna.mx,20.537486,-104.048295,2024-01-15,QUM1508029LW,Fernando Hernández,Socio Fundador,fhernández@quimicamoderna.mx,+527815485423
6932,0833630006932,COMERCIALIZADORA DE OCCIDENTE 20,COMERCIALIZADORA DE OCCIDENTE 20 S.A.P.I. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,51 a 100 personas,Boulevard,Hidalgo,1086,,Roma Norte,08281,08,Chihuahua,011,Chihuahua,7384260030,contacto@comercializadorade.com,https://www.comercializadorade.com,23.573932,-100.91487,2024-01-15,COD9509130CJ,Mariana Martínez,Director General,mmartínez@comercializadorade.com,+527336008723
6933,0156160006933,EMPAQUES DE LAS AMERICAS,EMPAQUES DE LAS AMERICAS S.A.S.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",31 a 50 personas,Calle,Manuel Ávila Camacho,2198,,Parque Industrial Benito Juárez,01318,01,Aguascalientes,003,Calvillo,8663005508,contacto@empaquesdelasameri.mx,https://www.empaquesdelasameri.mx,20.833196,-96.603583,2024-01-15,EMD970201GKM,Alejandro Valenzuela,Directora de Recursos Humanos,avalenzuela@empaquesdelasameri.mx,+528631593858
6934,2556160006934,ALIMENTOS Y BEBIDAS INTEGRAL,ALIMENTOS Y BEBIDAS INTEGRAL S.A. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",11 a 30 personas,Circuito,Juárez,1492,,Parque Industrial CIVAC,25111,25,Sinaloa,002,Mazatlán,5275323922,contacto@alimentosybebidasi.com,https://www.alimentosybebidasi.com,23.357026,-98.916359,2024-01-15,ALI960812ZZ9,Andrea Mendoza,Director de Tecnología,amendoza@alimentosybebidasi.com,+525252078725
6935,3133230006935,TRANSPORTES ESTRATEGICA,TRANSPORTES ESTRATEGICA S.A.S.,3323,Fabricación de estructuras metálicas y pailería industrial,11 a 30 personas,Paseo,Revolución,3199,Piso 13,Roma Norte,31229,31,Yucatán,019,Progreso,8557789121,contacto@transportesestrate.com.mx,https://www.transportesestrate.com.mx,17.415773,-103.433481,2024-01-15,TRE050727VQC,Sofia Garza,Director de Tecnología,sgarza@transportesestrate.com.mx,+528559304224
6936,3154150006936,CONSULTORES MEXICANA,CONSULTORES MEXICANA S.A. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,251 y más personas,Calle,Juárez,2551,Piso 5,Parque Industrial Benito Juárez,31907,31,Yucatán,020,Valladolid,5772318007,contacto@consultoresmexican.com.mx,https://www.consultoresmexican.com.mx,24.934984,-101.39362,2024-01-15,COM081110QRL,Fernando Martínez,Directora de Recursos Humanos,fmartínez@consultoresmexican.com.mx,+525722497914
6937,2432610006937,ENERGIA AVANZADA 62,ENERGIA AVANZADA 62 S.A. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,31 a 50 personas,Calle,Constitución,402,,Parque Industrial FINSA,24372,24,San Luis Potosí,002,San Luis Potosí,9140904355,contacto@energiaavanzada93.mx,https://www.energiaavanzada93.mx,15.79418,-103.995582,2024-01-15,ENA09112507C,Carlos Dominguez,Directora de Recursos Humanos,cdominguez@energiaavanzada93.mx,+529170321837
6938,0123820006938,INDUSTRIAS MODERNA,INDUSTRIAS MODERNA S.A. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,101 a 250 personas,Carretera,Industria Militar,2792,Piso 12,Parque Industrial Benito Juárez,01652,01,Aguascalientes,013,Calvillo,4710598139,contacto@industriasmoderna.mx,https://www.industriasmoderna.mx,22.911073,-103.816596,2024-01-15,INM1301181F7,Daniel Morales,Director de Tecnología,dmorales@industriasmoderna.mx,+524774381048
6939,2532610006939,IMPORTADORA EMPRESARIAL,IMPORTADORA EMPRESARIAL S.A.B. DE C.V.,3261,Fabricación de productos de plástico y polímeros para empaque,6 a 10 personas,Circuito,Benito Juárez,3083,,Santa Fe,25638,25,Sinaloa,003,Culiacán,5293383915,contacto@importadoraempresa.com.mx,https://www.importadoraempresa.com.mx,18.165428,-100.391351,2024-01-15,IME010218OCS,Daniel Villaseñor,Director de Finanzas,dvillaseñor@importadoraempresa.com.mx,+525252201543
6940,2256160006940,COMERCIALIZADORA ESPECIALIZADA,COMERCIALIZADORA ESPECIALIZADA S.A.B. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",101 a 250 personas,Carretera,Cuauhtémoc,2424,,Parque Industrial CIVAC,22575,22,Querétaro,015,Corregidora,8892166969,contacto@comercializadoraes.com,https://www.comercializadoraes.com,18.897266,-95.789722,2024-01-15,COE991022KGJ,Miguel Mendoza,Director General,mmendoza@comercializadoraes.com,+528861538615
6941,0533630006941,TRANSPORTES INTEGRAL,TRANSPORTES INTEGRAL S.A. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,31 a 50 personas,Circuito,5 de Mayo,120,Piso 13,Santa María la Ribera,05558,05,Coahuila,014,Monclova,5172379671,contacto@transportesintegra.com,https://www.transportesintegra.com,22.892313,-104.131714,2024-01-15,TRI170417QMQ,Sofia Vega,Directora de Recursos Humanos,svega@transportesintegra.com,+525113572725
6942,2633230006942,DISTRIBUIDORA DEL CENTRO 16,DISTRIBUIDORA DEL CENTRO 16 S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Calzada,Cuauhtémoc,3961,,Industrial Vallejo,26755,26,Sonora,002,Ciudad Obregón,5134662044,contacto@distribuidoradelce.mx,https://www.distribuidoradelce.mx,17.045668,-97.112524,2024-01-15,DID020812641,Rodrigo González,Director Comercial,rgonzález@distribuidoradelce.mx,+525177164556
6943,1732540006943,PROVEEDORA INDUSTRIAL,PROVEEDORA INDUSTRIAL S. DE R.L. DE C.V.,3254,Fabricación de productos farmacéuticos y medicamentos,251 y más personas,Paseo,González Gallo,1095,,San Rafael,17319,17,Morelos,011,Cuernavaca,9429323126,contacto@proveedoraindustri.mx,https://www.proveedoraindustri.mx,20.697059,-104.773898,2024-01-15,PRI1202197WA,Roberto Valenzuela,Director de Finanzas,rvalenzuela@proveedoraindustri.mx,+529423942867
6944,2648410006944,AUTOMOTRIZ INDUSTRIAL,AUTOMOTRIZ INDUSTRIAL S.A.P.I. DE C.V.,4841,Transporte de carga general y logística multimodal,51 a 100 personas,Circuito,Hidalgo,2079,,Zona Industrial,26565,26,Sonora,008,Ciudad Obregón,7387791878,contacto@automotrizindustri.com.mx,https://www.automotrizindustri.com.mx,21.842817,-98.274144,2024-01-15,AUI200219DPH,Alejandro Morales,Director General,amorales@automotrizindustri.com.mx,+527374466470
6945,0933230006945,COMERCIALIZADORA MEXICANA,COMERCIALIZADORA MEXICANA S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,0 a 5 personas,Calzada,Reforma,1949,,Zona Industrial,09213,09,Ciudad de México,012,Iztapalapa,5524147043,contacto@comercializadorame.com.mx,https://www.comercializadorame.com.mx,24.561294,-101.606767,2024-01-15,COM170921KUL,Fernando Vega,Director General,fvega@comercializadorame.com.mx,+525571039266
6946,1748410006946,TRANSFORMADORA DEL NORTE,TRANSFORMADORA DEL NORTE S.A. DE C.V.,4841,Transporte de carga general y logística multimodal,251 y más personas,Calzada,Industria Militar,2620,,Santa Fe,17441,17,Morelos,009,Cuautla,7038469595,contacto@transformadoradeln.com.mx,https://www.transformadoradeln.com.mx,25.013136,-96.254421,2024-01-15,TRD080220CJ0,Javier Villaseñor,Director de Tecnología,jvillaseñor@transformadoradeln.com.mx,+527028767286
6947,2523820006947,CONSULTORES ESPECIALIZADA,CONSULTORES ESPECIALIZADA S.A.P.I. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,11 a 30 personas,Av.,Félix U. Gómez,4482,Piso 6,Parque Industrial Benito Juárez,25854,25,Sinaloa,014,Culiacán,9149677034,contacto@consultoresespecia.com.mx,https://www.consultoresespecia.com.mx,18.906676,-100.298799,2024-01-15,COE0912071JK,Miguel Alarcón,Director de Tecnología,malarcón@consultoresespecia.com.mx,+529159705124
6948,0854150006948,IMPORTADORA DINAMICA,IMPORTADORA DINAMICA S.A.B. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,11 a 30 personas,Boulevard,Hidalgo,2150,,Centro,08456,08,Chihuahua,002,Chihuahua,4575484501,contacto@importadoradinamic.com,https://www.importadoradinamic.com,16.597869,-95.647575,2024-01-15,IMD210319G4L,Rodrigo Dominguez,Director General,rdominguez@importadoradinamic.com,+524537266116
6949,2656160006949,CORPORATIVO DE LAS AMERICAS,CORPORATIVO DE LAS AMERICAS S.C.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",11 a 30 personas,Calzada,Félix U. Gómez,3674,,Del Valle,26307,26,Sonora,006,Ciudad Obregón,8833842208,contacto@corporativodelasam.mx,https://www.corporativodelasam.mx,24.335804,-104.548354,2024-01-15,COD000419XJW,Patricia Hernández,Director General,phernández@corporativodelasam.mx,+528886050288
6950,1954160006950,IMPORTADORA DEL NORTE,IMPORTADORA DEL NORTE S.C.,5416,Servicios de consultoría en administración y gestión empresarial,101 a 250 personas,Av.,Universidad,4058,Piso 1,Del Valle,19720,19,Nuevo León,011,San Pedro Garza García,8152233764,contacto@importadoradelnort.mx,https://www.importadoradelnort.mx,23.431799,-100.758922,2024-01-15,IMD140313SEC,Fernando Treviño,Director General,ftreviño@importadoradelnort.mx,+528184432462
6951,0246590006951,SOLUCIONES ESPECIALIZADA,SOLUCIONES ESPECIALIZADA S.A.P.I. DE C.V.,4659,Comercio al por mayor de maquinaria y equipo industrial,51 a 100 personas,Av.,5 de Mayo,630,,San Jerónimo,02738,02,Baja California,011,Ensenada,6069627742,contacto@solucionesespecial.mx,https://www.solucionesespecial.mx,16.016552,-98.470123,2024-01-15,SOE140701BVJ,Adriana Navarro,Director General,anavarro@solucionesespecial.mx,+526079814258
6952,1933630006952,TRANSFORMADORA DEL PACIFICO,TRANSFORMADORA DEL PACIFICO S.A.P.I. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,0 a 5 personas,Calzada,Constitución,2489,,Jardines del Bosque,19793,19,Nuevo León,018,Apodaca,8155425264,contacto@transformadoradelp.mx,https://www.transformadoradelp.mx,22.610639,-102.116829,2024-01-15,TRD971006TSJ,Adriana Martínez,Socio Fundador,amartínez@transformadoradelp.mx,+528161932781
6953,0546590006953,TECNOLOGIA INTEGRAL,TECNOLOGIA INTEGRAL S.A.S.,4659,Comercio al por mayor de maquinaria y equipo industrial,101 a 250 personas,Boulevard,Lázaro Cárdenas,221,Piso 3,Santa María la Ribera,05649,05,Coahuila,018,Monclova,6247936741,contacto@tecnologiaintegral.com,https://www.tecnologiaintegral.com,25.284664,-98.007678,2024-01-15,TEI050628KHQ,Mariana Martínez,Director General,mmartínez@tecnologiaintegral.com,+526237925800
6954,2254150006954,QUIMICA AVANZADA,QUIMICA AVANZADA S. DE R.L. DE C.V.,5415,Desarrollo de software y servicios de tecnología de información,0 a 5 personas,Calzada,Félix U. Gómez,1135,,Parque Industrial Benito Juárez,22462,22,Querétaro,013,Querétaro,8824972088,contacto@quimicaavanzada43.com,https://www.quimicaavanzada43.com,23.968041,-101.494275,2024-01-15,QUA000606V2L,Eduardo Garza,Director de Operaciones,egarza@quimicaavanzada43.com,+528890012429
6955,3023820006955,PLASTICOS DE LAS AMERICAS,PLASTICOS DE LAS AMERICAS S.A.P.I. DE C.V.,2382,Instalaciones eléctricas y electromecánicas en construcciones,51 a 100 personas,Calle,Insurgentes Sur,2310,,Industrial Vallejo,30467,30,Veracruz,009,Xalapa,8813033351,contacto@plasticosdelasamer.mx,https://www.plasticosdelasamer.mx,24.321548,-103.788407,2024-01-15,PLD990627F5S,Claudia Morales,Director General,cmorales@plasticosdelasamer.mx,+528823664714
6956,0533630006956,ALIMENTOS Y BEBIDAS INDUSTRIAL,ALIMENTOS Y BEBIDAS INDUSTRIAL S.A. DE C.V.,3363,Fabricación de equipo de transporte y autopartes,101 a 250 personas,Av.,Juárez,1130,,Del Valle,05841,05,Coahuila,005,Torreón,4039342290,contacto@alimentosybebidasi.mx,https://www.alimentosybebidasi.mx,20.612427,-98.127955,2024-01-15,ALI190805YUL,Rodrigo Vega,Director General,rvega@alimentosybebidasi.mx,+524047966380
6957,1433230006957,PROVEEDORA LATINOAMERICANA,PROVEEDORA LATINOAMERICANA S.A.B. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,6 a 10 personas,Calle,Paseo Cuauhnáhuac,3879,,San Jerónimo,14743,14,Jalisco,004,Guadalajara,3322489338,contacto@proveedoralatinoam.com.mx,https://www.proveedoralatinoam.com.mx,20.960405,-103.021141,2024-01-15,PRL020814KKI,Rodrigo Martínez,Director de Operaciones,rmartínez@proveedoralatinoam.com.mx,+523357947138
6958,2854160006958,GRUPO INDUSTRIAL INTERNACIONAL 64,GRUPO INDUSTRIAL INTERNACIONAL 64 S.A.B. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,51 a 100 personas,Paseo,Industria Militar,1421,,Parque Industrial Benito Juárez,28612,28,Tamaulipas,005,Tampico,4915916855,contacto@grupoindustrialint.com,https://www.grupoindustrialint.com,23.884976,-101.471694,2024-01-15,GRI060325N1N,Claudia Garza,Directora de Recursos Humanos,cgarza@grupoindustrialint.com,+524915408206
6959,2533230006959,INDUSTRIAS ESPECIALIZADA,INDUSTRIAS ESPECIALIZADA S. DE R.L. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,51 a 100 personas,Circuito,Universidad,1353,Piso 11,Jardines del Bosque,25872,25,Sinaloa,005,Culiacán,6651605093,contacto@industriasespecial.com,https://www.industriasespecial.com,18.662563,-104.909235,2024-01-15,INE031010C1W,Claudia Salinas,Socio Fundador,csalinas@industriasespecial.com,+526635708693
6960,1756160006960,METALURGICA NACIONAL,METALURGICA NACIONAL S.C.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",11 a 30 personas,Carretera,Juárez,538,,Santa María la Ribera,17535,17,Morelos,003,Temixco,7895192213,contacto@metalurgicanaciona.mx,https://www.metalurgicanaciona.mx,25.399923,-103.252222,2024-01-15,MEN1003050YL,David Villaseñor,Director General,dvillaseñor@metalurgicanaciona.mx,+527873981400
6961,0554160006961,PROVEEDORA DEL NORTE,PROVEEDORA DEL NORTE S.A.B. DE C.V.,5416,Servicios de consultoría en administración y gestión empresarial,31 a 50 personas,Circuito,Constitución,3589,,Zona Industrial,05548,05,Coahuila,011,Ramos Arizpe,8746534773,contacto@proveedoradelnorte.com,https://www.proveedoradelnorte.com,24.084668,-103.187264,2024-01-15,PRD1108224JX,Carlos Villaseñor,Director Comercial,cvillaseñor@proveedoradelnorte.com,+528737454977
6962,1756160006962,INNOVACION DE OCCIDENTE,INNOVACION DE OCCIDENTE S.A.S.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",51 a 100 personas,Av.,Manuel Ávila Camacho,2170,,Polanco,17703,17,Morelos,015,Cuautla,9984391007,contacto@innovaciondeoccide.com.mx,https://www.innovaciondeoccide.com.mx,24.917185,-99.303265,2024-01-15,IND070817Y0V,Adriana Treviño,Director General,atreviño@innovaciondeoccide.com.mx,+529922278487
6963,1533630006963,GRUPO INDUSTRIAL INTERNACIONAL 34,GRUPO INDUSTRIAL INTERNACIONAL 34 S.A.S.,3363,Fabricación de equipo de transporte y autopartes,31 a 50 personas,Circuito,Benito Juárez,4071,,Polanco,15183,15,Estado de México,013,Tlalnepantla,6068705535,contacto@grupoindustrialint.mx,https://www.grupoindustrialint.mx,19.778275,-100.998899,2024-01-15,GRI990208IAH,Daniel Benítez,Director de Tecnología,dbenítez@grupoindustrialint.mx,+526056621919
6964,3033230006964,GRUPO INDUSTRIAL DE OCCIDENTE,GRUPO INDUSTRIAL DE OCCIDENTE S.A.P.I. DE C.V.,3323,Fabricación de estructuras metálicas y pailería industrial,51 a 100 personas,Av.,Félix U. Gómez,93,,Del Valle,30355,30,Veracruz,014,Xalapa,6010077901,contacto@grupoindustrialdeo.com,https://www.grupoindustrialdeo.com,16.707553,-104.574754,2024-01-15,GRD000808YW7,Hector Villaseñor,Director General,hvillaseñor@grupoindustrialdeo.com,+526053251744
6965,1456160006965,TRANSPORTES DEL PACIFICO,TRANSPORTES DEL PACIFICO S. DE R.L. DE C.V.,5616,"Servicios de seguridad privada, custodia y monitoreo satelital",101 a 250 personas,Boulevard,Félix U. Gómez,1761,,Zona Industrial,14637,14,Jalisco,002,Zapopan,3394691694,contacto@transportesdelpaci.com.mx,https://www.transportesdelpaci.com.mx,20.095403,-101.22284,2024-01-15,TRD090708QV0,David García,Director General,dgarcía@transportesdelpaci.com.mx,+523388082268
6966,2648410006966,IMPORTADORA DINAMICA 65,IMPORTADORA DINAMICA 65 S.C.,4841,Transporte de carga general y logística multimodal,0 a 5 personas,Calzada,Universidad,2477,Piso 14,Centro,26263,26,Sonora,003,Guaymas,7088103079,contacto@importadoradinamic.com.mx,https://www.importadoradinamic.com.mx,16.53105,-102.861813,2024-01-15,IMD171004NAD,Luis Ruiz,Directora de Recursos Humanos,lruiz@importadoradinamic.com.mx,+527027739904
